run_id;date;parent_run_id;status;accepted_or_rejected;main_parameter;main_to;dependent_parameter;dependent_to;strategy_family;profile_mode;min_spy_channel_r2;max_avg_profile_distance;enable_close_vs_sma50_filter;max_close_vs_sma50_pct;top_candidates_next_week;w8_weeks_traded;w24_weeks_traded;w52_weeks_traded;w8_trades;w24_trades;w52_trades;w8_wins;w24_wins;w52_wins;w8_losses;w24_losses;w52_losses;w8_ties;w24_ties;w52_ties;w8_avg_net_return_pct;w24_avg_net_return_pct;w52_avg_net_return_pct;w8_total_net_pnl_dollars;w24_total_net_pnl_dollars;w52_total_net_pnl_dollars;w8_spy_compare;w24_spy_compare;w52_spy_compare;run_dir
EXP_098;2026-04-23 01:42:56;EXP_087;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;3;1;1;24;3;3;72;3;3;24;0;0;23;0;0;25;6,18666666667;6,18666666667;2,05371527778;92,8;92,8;739,3373;8,12264466081;8,12264466081;1,83216057173;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_098_260423013250
EXP_099;2026-04-23 01:57:08;EXP_087;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;3;1;1;24;3;3;72;3;3;24;0;0;23;0;0;25;6,18666666667;6,18666666667;2,05371527778;92,8;92,8;739,3373;8,12264466081;8,12264466081;1,83216057173;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_099_260423014750
EXP_100;2026-04-23 02:13:15;EXP_087;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;3;1;1;24;3;3;72;3;3;24;0;0;23;0;0;25;6,18666666667;6,18666666667;2,05371527778;92,8;92,8;739,3373;8,12264466081;8,12264466081;1,83216057173;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_100_260423020252
EXP_101;2026-04-23 02:28:16;EXP_087;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;3;1;1;24;3;3;72;3;3;24;0;0;23;0;0;25;6,18666666667;6,18666666667;2,05371527778;92,8;92,8;739,3373;8,12264466081;8,12264466081;1,83216057173;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_101_260423021753
EXP_102;2026-04-23 02:43:58;EXP_087;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;3;1;1;24;3;3;72;3;3;24;0;0;23;0;0;25;6,18666666667;6,18666666667;2,05371527778;92,8;92,8;739,3373;8,12264466081;8,12264466081;1,83216057173;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_102_260423023255
EXP_103;2026-04-23 02:58:38;EXP_087;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;3;1;1;24;3;3;72;3;3;24;0;0;23;0;0;25;6,18666666667;6,18666666667;2,05371527778;92,8;92,8;739,3373;8,12264466081;8,12264466081;1,83216057173;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_103_260423024754
EXP_104;2026-04-23 03:18:16;EXP_087;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;profile_match;p25_p75;0,64;0,26;False;1,5;4;1;1;24;4;4;96;4;4;31;0;0;32;0;0;33;8,27;8,27;2,07653645833;165,4;165,4;996,7373;10,2059779941;10,2059779941;1,85498175228;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_104_260423030255
EXP_105;2026-04-23 03:46:28;EXP_087;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;profile_match;p25_p75;0,64;0,26;False;1,5;4;1;1;24;4;4;96;4;4;31;0;0;32;0;0;33;8,27;8,27;2,07653645833;165,4;165,4;996,7373;10,2059779941;10,2059779941;1,85498175228;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_105_260423033256
EXP_106;2026-04-23 04:02:52;EXP_087;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;profile_match;p25_p75;0,64;0,26;False;1,5;4;1;1;24;4;4;96;4;4;31;0;0;32;0;0;33;8,27;8,27;2,07653645833;165,4;165,4;996,7373;10,2059779941;10,2059779941;1,85498175228;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_106_260423034756
EXP_107;2026-04-23 04:32:45;EXP_087;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;profile_match;p25_p75;0,64;0,26;False;1,5;4;1;1;24;4;4;96;4;4;31;0;0;32;0;0;33;8,27;8,27;2,07653645833;165,4;165,4;996,7373;10,2059779941;10,2059779941;1,85498175228;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_107_260423041757
EXP_108;2026-04-23 04:46:12;EXP_087;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;profile_match;p25_p75;0,64;0,26;False;1,5;4;1;1;24;4;4;96;4;4;31;0;0;32;0;0;33;8,27;8,27;2,07653645833;165,4;165,4;996,7373;10,2059779941;10,2059779941;1,85498175228;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_108_260423043258
EXP_109;2026-04-23 05:02:38;EXP_087;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;profile_match;p25_p75;0,64;0,26;False;1,5;4;1;1;24;4;4;96;4;4;31;0;0;32;0;0;33;8,27;8,27;2,07653645833;165,4;165,4;996,7373;10,2059779941;10,2059779941;1,85498175228;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_109_260423044759
EXP_110;2026-04-23 05:18:18;EXP_087;run_partial_valid;accepted;TOP_CANDIDATES_NEXT_WEEK;2;;;profile_match;p25_p75;0,64;0,26;False;1,5;2;1;1;24;2;2;48;2;2;21;0;0;10;0;0;17;7,02;7,02;4,04083333333;70,2;70,2;969,8;8,95597799414;8,95597799414;3,81927862728;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_110_260423050300
EXP_111;2026-04-23 05:43:11;EXP_110;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;2;1;1;24;2;2;48;2;2;16;0;0;17;0;0;15;7,02;7,02;1,7075;70,2;70,2;409,8;8,95597799414;8,95597799414;1,48594529395;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_111_260423053301
EXP_112;2026-04-23 06:02:41;EXP_110;run_partial_valid;rejected;MAX_AVG_PROFILE_DISTANCE;0.17;;;profile_match;p25_p75;0,64;0,17;False;1,5;2;;;21;;;42;;;19;;;9;;;14;;;4,37714285714;;;919,2;;;4,11359533063;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_112_260423054802
EXP_113;2026-04-23 06:12:05;EXP_110;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;2;1;1;24;2;2;48;2;2;16;0;0;17;0;0;15;7,02;7,02;1,7075;70,2;70,2;409,8;8,95597799414;8,95597799414;1,48594529395;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_113_260423060303
EXP_114;2026-04-23 06:33:01;EXP_110;run_partial_valid;accepted;TOP_CANDIDATES_NEXT_WEEK;4;;;profile_match;p25_p75;0,64;0,26;False;1,5;4;1;1;24;4;4;96;4;4;31;0;0;32;0;0;33;8,27;8,27;2,07653645833;165,4;165,4;996,7373;10,2059779941;10,2059779941;1,85498175228;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_114_260423061803
EXP_115;2026-04-23 06:57:36;EXP_114;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;4;1;1;24;4;4;96;4;4;31;0;0;32;0;0;33;5,77;5,77;1,76403645833;115,4;115,4;846,7373;7,70597799414;7,70597799414;1,54248175228;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_115_260423064805
EXP_116;2026-04-23 07:17:58;EXP_114;run_partial_valid;accepted;TOP_CANDIDATES_NEXT_WEEK;5;;;profile_match;p25_p75;0,64;0,26;False;1,5;5;1;1;24;5;5;120;5;5;39;0;0;41;0;0;40;7,52;7,52;1,83189583333;188;188;1099,1373;9,45597799414;9,45597799414;1,61034112728;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_116_260423070306
EXP_117;2026-04-23 07:43:23;EXP_116;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;5;1;1;24;5;5;120;5;5;37;0;0;42;0;0;41;6,52;6,52;1,572505;163;163;943,5026;8,45597799414;8,45597799414;1,35095029395;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_117_260423073307
EXP_118;2026-04-23 08:02:10;EXP_116;run_partial_valid;rejected;MAX_AVG_PROFILE_DISTANCE;0.17;;;profile_match;p25_p75;0,64;0,17;False;1,5;5;;;18;;;90;;;27;;;32;;;31;;;1,80888888889;;;814;;;1,6174653822;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_118_260423074807
EXP_119;2026-04-23 08:13:09;EXP_116;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;5;1;1;24;5;5;120;5;5;37;0;0;42;0;0;41;6,52;6,52;1,572505;163;163;943,5026;8,45597799414;8,45597799414;1,35095029395;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_119_260423080308
EXP_120;2026-04-23 08:33:03;EXP_116;run_partial_valid;rejected;MAX_AVG_PROFILE_DISTANCE;0.17;;;profile_match;p25_p75;0,64;0,17;False;1,5;5;;;18;;;90;;;27;;;32;;;31;;;1,80888888889;;;814;;;1,6174653822;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_120_260423081809
EXP_121;2026-04-23 08:58:49;EXP_116;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;5;1;1;24;5;5;120;5;5;37;0;0;42;0;0;41;6,52;6,52;1,572505;163;163;943,5026;8,45597799414;8,45597799414;1,35095029395;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_121_260423084810
EXP_122;2026-04-23 09:16:53;EXP_116;run_partial_valid;rejected;MAX_AVG_PROFILE_DISTANCE;0.17;;;profile_match;p25_p75;0,64;0,17;False;1,5;5;;;18;;;90;;;27;;;32;;;31;;;1,80888888889;;;814;;;1,6174653822;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_122_260423090312
EXP_123;2026-04-23 09:28:17;EXP_116;run_partial_valid;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;profile_match;p25_p75;0,64;0,26;False;1,5;5;1;1;24;5;5;120;5;5;37;0;0;42;0;0;41;6,52;6,52;1,572505;163;163;943,5026;8,45597799414;8,45597799414;1,35095029395;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_123_260423091812
EXP_124;2026-04-23 11:22:38;EXP_116;run_partial_valid;rejected;ENABLE_CLOSE_VS_SMA50_FILTER;True;MAX_CLOSE_VS_SMA50_PCT;1.0;profile_match;p25_p75;0,64;0,26;True;1;5;8;21;22;40;105;110;13;25;30;10;41;41;17;39;39;3,5168275;1,06949904762;1,36270363636;703,3653;561,4868;749,4868;3,27867387139;0,622988052573;1,02448759537;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_124_260423110043
EXP_125;2026-04-23 15:01:49;EXP_116;run_partial_valid;accepted;MAX_AVG_PROFILE_DISTANCE;0.22;;;profile_match;p25_p75;0,64;0,22;False;1,5;5;8;23;24;40;115;120;17;34;39;10;41;41;13;40;40;4,1556875;1,58458695652;1,83189583333;831,1373;911,1373;1099,1373;3,91753387139;1,2692264809;1,61034112728;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_125_260423142617
EXP_126;2026-04-23 16:10:21;EXP_125;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;2;;;profile_match;p25_p75;0,64;0,22;False;1,5;2;8;23;24;16;46;48;9;19;21;2;10;10;5;17;17;7,02;3,91130434783;4,04083333333;561,6;899,6;969,8;6,78184637139;3,5959438722;3,81927862728;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_126_260423150208
EXP_127;2026-04-23 16:55:36;EXP_126;run_partial_valid;accepted;MAX_AVG_PROFILE_DISTANCE;0.17;;;profile_match;p25_p75;0,64;0,17;False;1,5;2;7;21;21;14;42;42;9;19;19;2;9;9;3;14;14;7,94857142857;4,37714285714;4,37714285714;556,4;919,2;919,2;7,8804198893;4,11359533063;4,11359533063;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_127_260423161043
EXP_128;2026-04-23 17:35:02;EXP_127;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;profile_match;p25_p75;0,64;0,17;False;1,5;4;5;19;19;20;76;76;11;23;23;4;27;27;5;26;26;7,02;2,09894736842;2,09894736842;702;797,6;797,6;6,60309499112;1,7230546144;1,7230546144;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_128_260423171021
EXP_129;2026-04-23 18:00:50;EXP_127;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;profile_match;p25_p75;0,64;0,17;False;1,5;4;5;19;19;20;76;76;11;23;23;4;27;27;5;26;26;7,02;2,09894736842;2,09894736842;702;797,6;797,6;6,60309499112;1,7230546144;1,7230546144;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_129_260423173518
EXP_130;2026-04-23 18:25:53;EXP_127;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;profile_match;p25_p75;0,64;0,17;False;1,5;4;5;19;19;20;76;76;11;23;23;4;27;27;5;26;26;7,02;2,09894736842;2,09894736842;702;797,6;797,6;6,60309499112;1,7230546144;1,7230546144;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_130_260423180106
EXP_131;2026-04-23 18:50:09;EXP_127;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;profile_match;p25_p75;0,64;0,17;False;1,5;5;4;18;18;20;90;90;10;27;27;5;32;32;5;31;31;6,27;1,80888888889;1,80888888889;627;814;814;6,67295354038;1,6174653822;1,6174653822;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_131_260423182612
EXP_132;2026-04-23 19:14:14;EXP_127;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;profile_match;p25_p75;0,64;0,17;False;1,5;5;4;18;18;20;90;90;10;27;27;5;32;32;5;31;31;6,27;1,80888888889;1,80888888889;627;814;814;6,67295354038;1,6174653822;1,6174653822;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_132_260423185028
EXP_133;2026-04-23 19:40:48;EXP_127;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;profile_match;p25_p75;0,64;0,17;False;1,5;5;4;18;18;20;90;90;10;27;27;5;32;32;5;31;31;6,27;1,80888888889;1,80888888889;627;814;814;6,67295354038;1,6174653822;1,6174653822;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_133_260423191433
EXP_134;2026-04-23 20:07:41;EXP_127;run_partial_valid;accepted;TOP_CANDIDATES_NEXT_WEEK;3;;;profile_match;p25_p75;0,64;0,17;False;1,5;3;7;21;21;21;63;63;13;25;25;4;19;19;4;19;19;7,56761904762;3,47238095238;3,47238095238;794,6;1093,8;1093,8;7,49946750835;3,20883342587;3,20883342587;C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_134_260423194104
EXP_135;2026-04-24 14:50:06;BASELINE_CLEAN;run_ok;rejected;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;7;;;35;;;16;;;8;;;11;;;4,70001714286;;;822,5026;;;4,63186560359;;;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_135_260424144330
EXP_136;2026-04-24 17:42:53;BASELINE_CLEAN;run_ok;rejected;MAX_AVG_PROFILE_DISTANCE;0.17;;;;;;;;;;5;;;25;;;12;;;5;;;8;;;5,554924;;;694,3653;;;6,08415084046;;;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_136_260424173358
EXP_137;2026-04-24 18:32:37;BASELINE_CLEAN;run_ok;rejected;MIN_SPY_CHANNEL_R2;0.5;;;;;;;;;;7;22;;35;110;;16;31;;8;42;;11;37;;4,70001714286;1,40455090909;;822,5026;772,5026;;4,63186560359;1,08403138719;;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_137_260424182050
EXP_138;2026-04-24 21:27:29;BASELINE_CLEAN;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;7;22;23;35;110;115;16;31;36;8;42;42;11;37;37;4,70001714286;1,40455090909;1,71391826087;822,5026;772,5026;985,5026;4,63186560359;1,08403138719;1,49150732662;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_138_260424205447
EXP_139;2026-04-24 22:00:54;EXP_138;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.5;;;;;;;;;;7;22;29;35;110;145;16;31;42;8;42;54;11;37;49;4,70001714286;1,40455090909;1,37724551724;822,5026;772,5026;998,5026;4,63186560359;1,08403138719;0,871550874846;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_139_260424212905
EXP_140;2026-04-24 22:54:57;EXP_139;run_ok;rejected;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;8;24;31;40;120;155;16;31;42;9;47;59;15;42;54;4,027515;1,08083833333;1,12839096774;805,5026;648,5026;874,5026;3,78936137139;0,715412401486;0,599876854452;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_140_260424220224
EXP_141;2026-04-25 01:47:27;EXP_139;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;2;;;;;;;;;;7;23;30;14;46;60;8;17;23;2;14;18;4;15;19;6,59142857143;2,88956521739;2,67;461,4;664,6;801;6,52327703216;2,57034547346;2,17147435807;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_141_260425010510
EXP_142;2026-04-25 10:47:01;EXP_141;run_partial_valid;rejected;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_142_260425102853
EXP_144;2026-04-25 12:50:24;EXP_141;run_ok;accepted;MAX_AVG_PROFILE_DISTANCE;0.17;;;;;;;;;;7;22;28;14;44;56;8;17;22;2;13;16;4;14;18;6,59142857143;3,13363636364;2,96642857143;461,4;689,4;830,6;6,52327703216;2,81311684174;2,40654636696;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_144_260425115313
EXP_145;2026-04-25 13:12:34;EXP_144;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;5;19;23;20;76;92;12;24;30;3;32;38;5;20;24;7,413655;1,72885657895;1,659925;741,3653;656,9653;763,5653;7,94288184046;1,55948764791;1,25371779006;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_145_260425125443
EXP_146;2026-04-25 13:32:36;EXP_144;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;5;17;20;25;85;100;12;23;29;5;35;38;8;27;33;5,554924;1,22438941176;1,378731;694,3653;520,3653;689,3653;6,08415084046;0,950882423921;1,10456893846;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_146_260425131239
EXP_144;2026-04-25 13:34:38;EXP_141;run_ok;accepted;MAX_AVG_PROFILE_DISTANCE;0.17;;;;;;;;;;7;22;28;14;44;56;8;17;22;2;13;16;4;14;18;6,59142857143;3,13363636364;2,96642857143;461,4;689,4;830,6;6,52327703216;2,81311684174;2,40654636696;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_144_260425113914
EXP_147;2026-04-25 13:53:25;EXP_144;run_partial_valid;accepted;TOP_CANDIDATES_NEXT_WEEK;3;;;;;;;;;;7;22;28;21;66;84;10;22;30;4;22;26;7;22;28;5,80571428571;2,65636363636;2,82952380952;609,6;876,6;1188,4;5,73756274644;2,33584411446;2,26964160505;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_147_260425133242
EXP_147;2026-04-25 13:57:53;EXP_144;run_partial_valid;accepted;TOP_CANDIDATES_NEXT_WEEK;3;;;;;;;;;;7;22;28;21;66;84;10;22;30;4;22;26;7;22;28;5,80571428571;2,65636363636;2,82952380952;609,6;876,6;1188,4;5,73756274644;2,33584411446;2,26964160505;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_147_260425133455
EXP_146;2026-04-25 14:06:20;EXP_144;run_ok;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;5;17;20;25;85;100;12;23;29;5;35;38;8;27;33;5,554924;1,22438941176;1,378731;694,3653;520,3653;689,3653;6,08415084046;0,950882423921;1,10456893846;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_146_260425132522
EXP_148;2026-04-25 14:20:48;EXP_147;run_partial_valid;rejected;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;8;24;32;24;72;96;10;22;32;4;24;31;10;26;33;5,145;2,31166666667;2,31166666667;617,4;832,2;1109,6;4,90684637139;1,94624073482;1,74533513417;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_148_260425135332
EXP_148;2026-04-25 14:25:26;EXP_147;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;5;19;23;20;76;92;12;24;30;3;32;38;5;20;24;7,413655;1,72885657895;1,659925;741,3653;656,9653;763,5653;7,94288184046;1,55948764791;1,25371779006;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_148_260425135811
EXP_149;2026-04-25 14:45:10;EXP_147;run_partial_valid;accepted;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;7;22;23;21;66;69;10;22;25;4;22;22;7;22;22;5,80571428571;2,65636363636;2,88231884058;609,6;876,6;994,4;5,73756274644;2,33584411446;2,65990790633;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_149_260425142054
EXP_148;2026-04-25 14:47:49;EXP_147;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;7;22;23;21;66;69;10;22;25;4;22;22;7;22;22;5,80571428571;2,65636363636;2,88231884058;609,6;876,6;994,4;5,73756274644;2,33584411446;2,65990790633;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_148_260425140645
EXP_149;2026-04-25 14:52:54;EXP_147;run_partial_valid;accepted;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;7;22;23;21;66;69;10;22;25;4;22;22;7;22;22;5,80571428571;2,65636363636;2,88231884058;609,6;876,6;994,4;5,73756274644;2,33584411446;2,65990790633;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_149_260425142544
