run_id;date;parent_run_id;status;accepted_or_rejected;main_parameter;main_to;dependent_parameter;dependent_to;strategy_family;profile_mode;min_spy_channel_r2;max_avg_profile_distance;enable_close_vs_sma50_filter;max_close_vs_sma50_pct;top_candidates_next_week;w8_weeks_traded;w24_weeks_traded;w52_weeks_traded;w8_trades;w24_trades;w52_trades;w8_wins;w24_wins;w52_wins;w8_losses;w24_losses;w52_losses;w8_ties;w24_ties;w52_ties;w8_avg_net_return_pct;w24_avg_net_return_pct;w52_avg_net_return_pct;w8_total_net_pnl_dollars;w24_total_net_pnl_dollars;w52_total_net_pnl_dollars;w8_spy_compare;w24_spy_compare;w52_spy_compare;run_dir
EXP_150;2026-04-25 15:34:32;EXP_149;run_partial_valid;accepted;TOP_CANDIDATES_NEXT_WEEK;2;;;;;;;;;;7;22;23;14;44;46;8;17;19;2;13;13;4;14;14;6,59142857143;3,13363636364;3,30260869565;461,4;689,4;759,6;6,52327703216;2,81311684174;3,08019776141;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_150_260425144520
EXP_151;2026-04-25 15:59:40;EXP_150;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;6;21;22;12;42;44;4;13;15;4;17;17;4;12;12;2,35333333333;1,47238095238;1,72454545455;141,2;309,2;379,4;2,8898797385;1,31261474877;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_151_260425153454
EXP_151;2026-04-25 16:22:59;EXP_150;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;6;21;22;12;42;44;4;13;15;4;17;17;4;12;12;2,35333333333;1,47238095238;1,72454545455;141,2;309,2;379,4;2,8898797385;1,31261474877;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_151_260425153509
EXP_152;2026-04-25 16:43:13;EXP_150;run_ok;accepted;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;8;24;25;16;48;50;8;17;19;2;14;14;6;17;17;5,8325;2,79083333333;2,96;466,6;669,8;740;5,59434637139;2,42540740149;2,68663022519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_152_260425155947
EXP_152;2026-04-25 16:53:56;EXP_150;run_partial_valid;accepted;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;8;24;25;16;48;50;8;17;19;2;14;14;6;17;17;5,8325;2,79083333333;2,96;466,6;669,8;740;5,59434637139;2,42540740149;2,68663022519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_152_260425163354
EXP_152;2026-04-25 16:55:10;EXP_150;run_partial_valid;accepted;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;8;24;25;16;48;50;8;17;19;2;14;14;6;17;17;5,8325;2,79083333333;2,96;466,6;669,8;740;5,59434637139;2,42540740149;2,68663022519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_152_260425163403
EXP_153;2026-04-25 17:13:32;EXP_152;run_partial_valid;accepted;MIN_SPY_CHANNEL_R2;0.5;;;;;;;;;;8;24;32;16;48;64;8;17;24;2;14;19;6;17;21;5,8325;2,79083333333;2,504375;466,6;669,8;801,4;5,59434637139;2,42540740149;1,93804346751;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_153_260425165415
EXP_154;2026-04-25 17:47:53;EXP_153;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;3;;;;;;;;;;8;24;32;24;72;96;10;22;32;4;24;31;10;26;33;5,145;2,31166666667;2,31166666667;617,4;832,2;1109,6;4,90684637139;1,94624073482;1,74533513417;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_154_260425171441
EXP_154;2026-04-25 18:13:47;EXP_153;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;3;;;;;;;;;;8;24;32;24;72;96;10;22;32;4;24;31;10;26;33;5,145;2,31166666667;2,31166666667;617,4;832,2;1109,6;4,90684637139;1,94624073482;1,74533513417;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_154_260425171434
EXP_154;2026-04-25 18:15:42;EXP_153;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;3;;;;;;;;;;8;24;32;24;72;96;10;22;32;4;24;31;10;26;33;5,145;2,31166666667;2,31166666667;617,4;832,2;1109,6;4,90684637139;1,94624073482;1,74533513417;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_154_260425171456
EXP_155;2026-04-25 18:25:57;EXP_154;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;8;24;25;24;72;75;10;22;25;4;24;24;10;26;26;5,145;2,31166666667;2,53333333333;617,4;832,2;950;4,90684637139;1,94624073482;2,25996355853;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_155_260425174800
EXP_155;2026-04-25 18:30:59;EXP_154;run_partial_valid;accepted;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;8;24;25;24;72;75;10;22;25;4;24;24;10;26;26;5,145;2,31166666667;2,53333333333;617,4;832,2;950;4,90684637139;1,94624073482;2,25996355853;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_155_260425181354
EXP_155;2026-04-25 18:34:32;EXP_154;run_partial_valid;accepted;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;8;24;25;24;72;75;10;22;25;4;24;24;10;26;26;5,145;2,31166666667;2,53333333333;617,4;832,2;950;4,90684637139;1,94624073482;2,25996355853;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_155_260425181558
EXP_156;2026-04-25 18:47:58;EXP_155;run_partial_valid;accepted;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;8;24;25;32;96;100;15;29;33;6;38;38;11;29;29;5,18564375;1,64813125;1,963006;829,7026;791,1026;981,5026;4,94749012139;1,28270531815;1,68963622519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_156_260425183106
EXP_156;2026-04-25 18:53:37;EXP_155;run_partial_valid;accepted;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;8;24;25;32;96;100;15;29;33;6;38;38;11;29;29;5,18564375;1,64813125;1,963006;829,7026;791,1026;981,5026;4,94749012139;1,28270531815;1,68963622519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_156_260425183446
EXP_156;2026-04-25 19:02:11;EXP_155;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;8;24;25;32;96;100;15;29;33;6;38;38;11;29;29;5,18564375;1,64813125;1,963006;829,7026;791,1026;981,5026;4,94749012139;1,28270531815;1,68963622519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_156_260425182604
EXP_157;2026-04-25 20:31:49;BASELINE_CLEAN;run_ok;accepted;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;7;22;26;35;110;130;16;33;43;9;41;45;10;36;42;4,24287428571;1,53182363636;1,65308153846;742,5026;842,5026;1074,5026;4,17472274644;1,21130411446;1,2694098022;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_157_260425200733
EXP_158;2026-04-25 20:52:12;EXP_157;run_ok;rejected;MAX_AVG_PROFILE_DISTANCE;0.17;;;;;;;;;;4;14;15;20;70;75;10;21;23;4;26;26;6;23;26;6,213655;1,96104428571;2,038308;621,3653;686,3653;764,3653;6,61660854038;1,69042834289;1,58946184182;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_158_260425203155
EXP_159;2026-04-25 21:47:18;EXP_157;run_ok;rejected;TOP_CANDIDATES_NEXT_WEEK;2;;;;;;;;;;8;24;28;16;48;56;5;14;19;5;19;21;6;15;16;1,77;1,18666666667;1,41285714286;141,6;284,8;395,6;1,53184637139;0,821240734819;0,995205070522;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_159_260425212657
EXP_160;2026-04-25 22:24:21;EXP_157;run_ok;rejected;TOP_CANDIDATES_NEXT_WEEK;2;;;;;;;;;;8;24;28;16;48;56;5;14;19;5;19;21;6;15;16;1,77;1,18666666667;1,41285714286;141,6;284,8;395,6;1,53184637139;0,821240734819;0,995205070522;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_160_260425214724
EXP_161;2026-04-25 23:51:27;EXP_157;run_ok;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;7;23;27;28;92;108;12;28;36;8;35;38;8;29;34;3,46383928571;1,49203804348;1,57025462963;484,9373;686,3373;847,9373;3,39568774644;1,17281829955;1,19002908254;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_161_260425232813
EXP_162;2026-04-26 00:37:43;EXP_150;run_ok;accepted;TOP_SIMILAR_SPY_WEEKS;28;;;;;;;;;;7;22;23;14;44;46;8;16;18;1;10;10;5;18;18;7,73428571429;3,56545454545;3,82434782609;541,4;784,4;879,6;7,66613417502;3,24493502355;3,60193689184;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_162_260425235720
EXP_163;2026-04-26 01:03:27;EXP_162;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.5;;;;;;;;;;7;22;27;14;44;54;8;16;21;1;10;12;5;18;21;7,73428571429;3,56545454545;3,89037037037;541,4;784,4;1050,4;7,66613417502;3,24493502355;3,50571970282;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_163_260426003751
EXP_164;2026-04-26 01:37:05;EXP_163;run_ok;accepted;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;8;24;32;16;48;64;8;16;23;1;11;17;7;21;24;6,8325;3,18666666667;3,02;546,6;764,8;966,4;6,59434637139;2,82124073482;2,45366846751;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_164_260426010334
EXP_165;2026-04-26 02:12:07;EXP_164;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;8;24;25;16;48;50;8;16;18;1;11;11;7;21;21;6,8325;3,18666666667;3,44;546,6;764,8;860;6,59434637139;2,82124073482;3,16663022519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_165_260426013711
EXP_166;2026-04-26 02:31:29;EXP_165;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;8;24;25;16;48;50;5;14;16;5;19;19;6;15;15;1,77;1,18666666667;1,42;141,6;284,8;355;1,53184637139;0,821240734819;1,14663022519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_166_260426021213
EXP_167;2026-04-26 11:05:35;EXP_165;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;3;;;;;;;;;;8;24;25;24;72;75;12;23;26;4;21;21;8;28;28;6,52;2,68666666667;2,89333333333;782,4;967,2;1085;6,28184637139;2,32124073482;2,61996355853;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_167_260426102147
EXP_168;2026-04-26 11:48:05;EXP_167;run_ok;accepted;MAX_AVG_PROFILE_DISTANCE;0.17;;;;;;;;;;7;22;23;21;66;69;12;23;26;3;18;18;6;25;25;7,66285714286;3,15636363636;3,36057971014;804,6;1041,6;1159,4;7,59470560359;2,83584411446;3,1381687759;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_168_260426110542
EXP_169;2026-04-26 12:26:19;EXP_168;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.5;;;;;;;;;;7;22;27;21;66;81;12;23;29;3;18;22;6;25;30;7,66285714286;3,15636363636;3,16197530864;804,6;1041,6;1280,6;7,59470560359;2,83584411446;2,77732464109;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_169_260426114811
EXP_170;2026-04-26 13:35:39;EXP_169;run_ok;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;4;19;22;20;95;110;9;24;27;5;36;39;6;35;44;6,07;1,23999368421;1,22363090909;607;588,9972;672,9972;6,47295354038;0,978806602873;0,891577749831;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_170_260426122916
EXP_171;2026-04-26 15:18:37;EXP_169;run_ok;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;5;20;24;20;80;96;11;22;25;3;29;33;6;29;38;7,82;1,82;1,79083333333;782;728;859,6;7,40309499112;1,38705531243;1,21045790469;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_171_260426143251
EXP_172;2026-04-26 15:39:59;EXP_169;run_error;rejected;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_172_260426153950
EXP_173;2026-04-26 15:40:13;EXP_169;run_error;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_173_260426154006
EXP_174;2026-04-26 15:40:28;EXP_169;run_error;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_174_260426154021
EXP_175;2026-04-26 17:14:58;EXP_169;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;3;5;25;9;15;75;4;6;25;1;3;26;4;6;24;2,18666666667;2,58666666667;1,90666666667;98,4;194;715;1,90879252085;1,44711253355;1,52162645986;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_175_260426165730
EXP_176;2026-04-26 17:30:42;EXP_162;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;1;1;22;2;2;44;2;2;15;0;0;17;0;0;12;7,02;7,02;1,72454545455;70,2;70,2;379,4;8,95597799414;8,95597799414;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_176_260426171505
EXP_177;2026-04-26 18:00:11;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;;;20;;;80;;;22;;;29;;;29;;;1,82;;;728;;;1,38705531243;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_177_260426173049
EXP_178;2026-04-26 18:47:51;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;0;0;19;0;0;95;0;0;24;0;0;36;0;0;35;nan;nan;1,23999368421;nan;nan;588,9972;nan;nan;0,978806602873;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_178_260426181932
EXP_179;2026-04-26 19:18:44;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;0;0;20;0;0;80;0;0;22;0;0;29;0;0;29;nan;nan;1,82;nan;nan;728;nan;nan;1,38705531243;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_179_260426184757
EXP_180;2026-04-26 19:57:08;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;0;0;19;0;0;95;0;0;24;0;0;36;0;0;35;nan;nan;1,23999368421;nan;nan;588,9972;nan;nan;0,978806602873;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_180_260426191851
EXP_181;2026-04-26 21:07:55;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;0;0;20;0;0;80;0;0;22;0;0;29;0;0;29;nan;nan;1,82;nan;nan;728;nan;nan;1,38705531243;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_181_260426204305
EXP_182;2026-04-26 21:30:35;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;0;0;19;0;0;95;0;0;24;0;0;36;0;0;35;nan;nan;1,23999368421;nan;nan;588,9972;nan;nan;0,978806602873;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_182_260426210802
EXP_183;2026-04-26 21:53:57;EXP_162;run_ok;accepted;ENABLE_CLOSE_VS_SMA50_FILTER;True;MAX_CLOSE_VS_SMA50_PCT;0.5;;;;;;;;1;1;13;2;2;26;2;2;9;0;0;7;0;0;10;9,52;9,52;3,17384615385;95,2;95,2;412,6;11,4559779941;11,4559779941;2,8613259726;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_183_260426213042
EXP_184;2026-04-26 22:17:10;EXP_183;run_ok;accepted;MAX_CLOSE_VS_SMA50_PCT;0.35;;;;;;;;;;1;1;13;2;2;26;2;2;9;0;0;7;0;0;10;9,52;9,52;3,17384615385;95,2;95,2;412,6;11,4559779941;11,4559779941;2,8613259726;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_184_260426215406
EXP_185;2026-04-26 22:33:49;EXP_184;run_ok;accepted;TOP_SIMILAR_SPY_WEEKS;20;;;;;;;;;;1;1;9;2;2;18;2;2;7;0;0;6;0;0;5;7,02;7,02;3,68666666667;70,2;70,2;331,8;8,95597799414;8,95597799414;3,55450695363;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_185_260426221717
EXP_186;2026-04-26 23:29:09;EXP_185;run_ok;rejected;MIN_SPY_CHANNEL_R2;0.5;;;;;;;;;;3;5;13;6;10;26;3;5;10;2;2;8;1;3;8;1,35333333333;3,32;3,28923076923;40,6;166;427,6;1,07545918752;2,6531722916;2,79234200358;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_186_260426231241
EXP_187;2026-04-26 23:43:48;EXP_185;run_ok;rejected;MAX_CLOSE_VS_SMA50_PCT;0.45;;;;;;;;;;1;1;10;2;2;20;2;2;7;0;0;6;0;0;7;7,02;7,02;3,37;70,2;70,2;337;8,95597799414;8,95597799414;3,27938238224;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_187_260426232916
EXP_188;2026-04-26 23:59:30;EXP_185;run_ok;rejected;MAX_CLOSE_VS_SMA50_PCT;0.65;;;;;;;;;;1;1;11;2;2;22;2;2;7;0;0;7;0;0;8;7,02;7,02;2,83818181818;70,2;70,2;312,2;8,95597799414;8,95597799414;2,52974274838;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_188_260426234354
EXP_189;2026-04-27 00:25:25;EXP_162;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;1;1;22;2;2;44;2;2;15;0;0;17;0;0;12;7,02;7,02;1,72454545455;70,2;70,2;379,4;8,95597799414;8,95597799414;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_189_260427001700
EXP_190;2026-04-27 00:52:43;EXP_162;run_partial_valid;rejected;MAX_AVG_PROFILE_DISTANCE;0.15;;;;;;;;;;0;0;21;0;0;42;0;0;16;0;0;10;0;0;16;nan;nan;3,71047619048;nan;nan;779,2;nan;nan;3,34740125188;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_190_260427002532
EXP_191;2026-04-27 01:10:03;EXP_162;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.57;;;;;;;;;;2;3;25;4;6;50;3;4;20;0;1;11;1;1;19;6,02;6,35333333333;3,9;120,4;190,6;975;5,51595441052;5,04146908106;3,46051911045;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_191_260427005250
EXP_192;2026-04-27 09:55:54;EXP_191;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;20;;;;;;;;;;2;3;25;4;6;50;3;5;22;0;0;13;1;1;15;4,77;7,18666666667;3,62;95,4;215,6;905;4,26595441052;5,87480241439;3,18051911045;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_192_260427093947
EXP_193;2026-04-27 10:23:33;EXP_191;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;3;;;;;;;;;;2;3;25;6;9;75;4;5;28;0;2;20;2;2;27;4,85333333333;4,18666666667;3,28;145,6;188,4;1230;4,34928774385;2,87480241439;2,84051911045;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_193_260427095600
EXP_194;2026-04-27 10:41:01;EXP_193;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;20;;;;;;;;;;2;3;25;6;9;75;4;6;28;0;0;22;2;3;25;4,85333333333;5,96444444444;3,05333333333;145,6;268,4;1145;4,34928774385;4,65258019217;2,61385244379;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_194_260427102340
EXP_195;2026-04-27 10:59:08;EXP_193;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;20;;;;;;;;;;2;3;25;6;9;75;4;6;28;0;0;22;2;3;25;4,85333333333;5,96444444444;3,05333333333;145,6;268,4;1145;4,34928774385;4,65258019217;2,61385244379;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_195_260427104108
EXP_196;2026-04-27 11:25:06;EXP_193;run_ok;rejected;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;3;4;28;9;12;84;5;6;29;2;4;25;2;2;30;2,52;2,60333333333;2,67476190476;113,4;156,2;1123,4;2,52115530561;1,87232441807;2,25710983243;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_196_260427105914
EXP_197;2026-04-27 11:52:15;EXP_162;run_partial_valid;rejected;MAX_AVG_PROFILE_DISTANCE;0.15;;;;;;;;;;0;0;21;0;0;42;0;0;16;0;0;10;0;0;16;nan;nan;3,71047619048;nan;nan;779,2;nan;nan;3,34740125188;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_197_260427112513
EXP_198;2026-04-27 12:03:37;EXP_162;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;1;1;22;2;2;44;2;2;15;0;0;17;0;0;12;7,02;7,02;1,72454545455;70,2;70,2;379,4;8,95597799414;8,95597799414;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_198_260427115221
EXP_199;2026-04-27 12:23:42;EXP_162;run_partial_valid;rejected;MAX_AVG_PROFILE_DISTANCE;0.15;;;;;;;;;;0;0;21;0;0;42;0;0;16;0;0;10;0;0;16;nan;nan;3,71047619048;nan;nan;779,2;nan;nan;3,34740125188;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_199_260427120343
EXP_203;2026-04-27 14:16:59;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;0;0;20;0;0;80;0;0;22;0;0;29;0;0;29;nan;nan;1,82;nan;nan;728;nan;nan;1,38705531243;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_203_260427135134
EXP_204;2026-04-27 14:41:37;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;0;0;19;0;0;95;0;0;24;0;0;36;0;0;35;nan;nan;1,23999368421;nan;nan;588,9972;nan;nan;0,978806602873;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_204_260427141706
EXP_207;2026-04-27 14:57:06;EXP_162;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;1;1;22;2;2;44;2;2;15;0;0;17;0;0;12;7,02;7,02;1,72454545455;70,2;70,2;379,4;8,95597799414;8,95597799414;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_207_260427144205
EXP_209;2026-04-27 15:23:10;EXP_162;run_ok;rejected;MAX_AVG_PROFILE_DISTANCE;0.19;;;;;;;;;;1;1;25;2;2;50;2;2;18;0;0;11;0;0;21;9,52;9,52;3,44;95,2;95,2;860;11,4559779941;11,4559779941;3,16663022519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_209_260427145720
