run_id;date;parent_run_id;status;accepted_or_rejected;main_parameter;main_to;dependent_parameter;dependent_to;strategy_family;profile_mode;min_spy_channel_r2;max_avg_profile_distance;enable_close_vs_sma50_filter;max_close_vs_sma50_pct;top_candidates_next_week;w8_weeks_traded;w24_weeks_traded;w52_weeks_traded;w8_trades;w24_trades;w52_trades;w8_wins;w24_wins;w52_wins;w8_losses;w24_losses;w52_losses;w8_ties;w24_ties;w52_ties;w8_avg_net_return_pct;w24_avg_net_return_pct;w52_avg_net_return_pct;w8_total_net_pnl_dollars;w24_total_net_pnl_dollars;w52_total_net_pnl_dollars;w8_spy_compare;w24_spy_compare;w52_spy_compare;run_dir
EXP_210;2026-04-27 16:12:17;EXP_162;run_ok;rejected;MAX_AVG_PROFILE_DISTANCE;0.19;;;;;;;;;;1;1;25;2;2;50;2;2;18;0;0;11;0;0;21;9,52;9,52;3,44;95,2;95,2;860;11,4559779941;11,4559779941;3,16663022519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_210_260427152317
EXP_221;2026-04-27 18:59:32;EXP_193;run_ok;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;1;1;20;5;5;100;2;2;26;0;0;36;3;3;38;2,12;2,12;1,283994;53;53;641,9972;-0,824069173108;-0,824069173108;0,888662814074;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_221_260427183834
EXP_222;2026-04-27 19:18:37;EXP_193;run_ok;rejected;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;3;4;28;9;12;84;5;6;29;2;4;25;2;2;30;2,52;2,60333333333;2,67476190476;113,4;156,2;1123,4;2,52115530561;1,87232441807;2,25710983243;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_222_260427185939
EXP_223;2026-04-27 19:42:15;EXP_193;run_ok;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;1;1;20;5;5;100;2;2;26;0;0;36;3;3;38;2,12;2,12;1,283994;53;53;641,9972;-0,824069173108;-0,824069173108;0,888662814074;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_223_260427191845
EXP_224;2026-04-27 19:56:24;EXP_162;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;1;1;22;2;2;44;2;2;15;0;0;17;0;0;12;7,02;7,02;1,72454545455;70,2;70,2;379,4;8,95597799414;8,95597799414;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_224_260427194221
EXP_225;2026-04-27 20:08:54;EXP_162;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;1;1;22;2;2;44;2;2;15;0;0;17;0;0;12;7,02;7,02;1,72454545455;70,2;70,2;379,4;8,95597799414;8,95597799414;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_225_260427195631
EXP_226;2026-04-27 20:32:15;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;0;0;20;0;0;80;0;0;22;0;0;29;0;0;29;nan;nan;1,82;nan;nan;728;nan;nan;1,38705531243;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_226_260427200901
EXP_227;2026-04-27 20:57:22;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;0;0;20;0;0;80;0;0;22;0;0;29;0;0;29;nan;nan;1,82;nan;nan;728;nan;nan;1,38705531243;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_227_260427203221
EXP_228;2026-04-27 21:20:22;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;0;0;19;0;0;95;0;0;24;0;0;36;0;0;35;nan;nan;1,23999368421;nan;nan;588,9972;nan;nan;0,978806602873;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_228_260427205729
EXP_229;2026-04-27 22:26:42;EXP_162;run_ok;accepted;MIN_SIMILAR_WEEKS_REQUIRED;6;;;;;;;;;;1;1;23;2;2;46;2;2;18;0;0;10;0;0;18;9,52;9,52;3,82434782609;95,2;95,2;879,6;11,4559779941;11,4559779941;3,60193689184;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_229_260427220305
EXP_230;2026-04-27 23:31:54;EXP_229;run_ok;rejected;ENABLE_VAR_RET_4W_PCT;True;;;;;;;;;;1;1;23;2;2;46;2;2;16;0;0;17;0;0;13;4,52;4,52;2,30260869565;45,2;45,2;529,6;6,45597799414;6,45597799414;2,08019776141;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_230_260427225232
EXP_231;2026-04-27 23:32:26;EXP_229;run_error;rejected;ENABLE_VAR_CLOSE_VS_SMA8W_PCT;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_231_260427233200
EXP_232;2026-04-27 23:51:46;EXP_229;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.63;;;;;;;;;;1;1;23;2;2;46;2;2;18;0;0;10;0;0;18;9,52;9,52;3,82434782609;95,2;95,2;879,6;11,4559779941;11,4559779941;3,60193689184;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_232_260427233232
EXP_233;2026-04-28 00:43:20;EXP_232;run_ok;rejected;ENABLE_VAR_CLOSE_VS_SMA20W_PCT;True;;;;;;;;;;1;1;23;2;2;46;2;2;18;0;0;11;0;0;17;7,02;7,02;3,25913043478;70,2;70,2;749,6;8,95597799414;8,95597799414;3,03671950054;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_233_260428002047
EXP_234;2026-04-28 01:04:52;EXP_232;run_ok;rejected;ENABLE_CLOSE_VS_SMA50_FILTER;True;MAX_CLOSE_VS_SMA50_PCT;0.5;;;;;;;;1;1;13;2;2;26;2;2;9;0;0;7;0;0;10;9,52;9,52;3,17384615385;95,2;95,2;412,6;11,4559779941;11,4559779941;2,8613259726;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_234_260428004326
EXP_235;2026-04-28 01:25:16;EXP_232;run_partial_valid;rejected;ENABLE_VAR_ATR_14W_PCT;True;;;;;;;;;;0;0;18;0;0;36;0;0;10;0;0;15;0;0;11;nan;nan;0,658888888889;nan;nan;118,6;nan;nan;-0,000499688110832;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_235_260428010459
EXP_236;2026-04-28 01:46:05;EXP_193;run_ok;rejected;ENABLE_VAR_VOLUME_RATIO_VS_SMA13W;True;;;;;;;;;;1;1;16;3;3;48;2;2;13;0;0;16;1;1;19;6,52;6,52;1,895;97,8;97,8;454,8;3,57593082689;3,57593082689;1,38142602326;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_236_260428012523
EXP_237;2026-04-28 02:06:45;EXP_193;run_ok;rejected;ENABLE_VAR_DIST_TO_HIGH_26W_PCT;True;;;;;;;;;;2;3;17;6;9;51;3;4;16;0;2;19;3;3;16;4,18666666667;3,74222222222;1,69647058824;125,6;168,4;432,6;3,68262107718;2,43035796995;0,985608806475;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_237_260428014611
EXP_238;2026-04-28 02:27:11;EXP_193;run_ok;accepted;MIN_SIMILAR_WEEKS_REQUIRED;7;;;;;;;;;;2;3;25;6;9;75;4;5;28;0;2;20;2;2;27;4,85333333333;4,18666666667;3,28;145,6;188,4;1230;4,34928774385;2,87480241439;2,84051911045;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_238_260428020652
EXP_239;2026-04-28 11:09:56;EXP_238;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;2;;;;;;;;;;2;3;25;4;6;50;3;4;20;0;1;11;1;1;19;6,02;6,35333333333;3,9;120,4;190,6;975;5,51595441052;5,04146908106;3,46051911045;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_239_260428103807
EXP_240;2026-04-28 11:53:02;EXP_239;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;1;1;23;2;2;46;2;2;18;0;0;10;0;0;18;9,52;9,52;3,82434782609;95,2;95,2;879,6;11,4559779941;11,4559779941;3,60193689184;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_240_260428111004
EXP_241;2026-04-28 12:20:10;EXP_240;run_partial_valid;rejected;PROFILE_EXPANSION_FACTOR;0.05;;;;;;;;;;0;0;22;0;0;44;0;0;16;0;0;11;0;0;17;nan;nan;3,65636363636;nan;nan;804,4;nan;nan;3,33584411446;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_241_260428115308
EXP_243;2026-04-28 14:04:29;EXP_240;run_ok;accepted;MIN_SIMILAR_WEEKS_REQUIRED;8;;;;;;;;;;1;1;23;2;2;46;2;2;18;0;0;10;0;0;18;9,52;9,52;3,82434782609;95,2;95,2;879,6;11,4559779941;11,4559779941;3,60193689184;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_243_260428133948
EXP_244;2026-04-28 14:37:19;EXP_243;run_ok;accepted;MIN_SIMILAR_WEEKS_REQUIRED;9;;;;;;;;;;1;1;23;2;2;46;2;2;18;0;0;10;0;0;18;9,52;9,52;3,82434782609;95,2;95,2;879,6;11,4559779941;11,4559779941;3,60193689184;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_244_260428140436
EXP_245;2026-04-28 15:04:58;EXP_244;run_ok;rejected;PROFILE_MODE;p10_p90;ENABLE_AVG_PROFILE_DISTANCE_GATE;False;;;;;;;;1;2;26;2;2;50;2;2;18;0;0;11;0;0;21;9,52;9,52;3,44;95,2;95,2;860;11,4559779941;8,1865468949;3,00011043944;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_245_260428143725
EXP_246;2026-04-28 15:34:42;EXP_244;run_ok;rejected;PROFILE_EXPANSION_FACTOR;0.15;;;;;;;;;;1;1;23;2;2;46;2;2;17;0;0;11;0;0;18;12,02;12,02;3,28086956522;120,2;120,2;754,6;13,9559779941;13,9559779941;3,05845863097;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_246_260428150504
EXP_247;2026-04-28 16:02:16;EXP_244;run_ok;rejected;PROFILE_MODE;median_iqr;ENABLE_AVG_PROFILE_DISTANCE_GATE;False;;;;;;;;1;2;26;2;2;50;2;2;18;0;0;11;0;0;21;9,52;9,52;3,44;95,2;95,2;860;11,4559779941;8,1865468949;3,00011043944;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_247_260428153449
EXP_266;2026-04-28 17:47:38;EXP_244;run_ok;accepted;MIN_SIMILAR_WEEKS_REQUIRED;10;;;;;;;;;;1;1;23;2;2;46;2;2;18;0;0;10;0;0;18;9,52;9,52;3,82434782609;95,2;95,2;879,6;11,4559779941;11,4559779941;3,60193689184;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_266_260428172723
EXP_267;2026-04-28 18:07:32;EXP_266;run_ok;accepted;MIN_SIMILAR_WEEKS_REQUIRED;11;;;;;;;;;;1;1;23;2;2;46;2;2;18;0;0;10;0;0;18;9,52;9,52;3,82434782609;95,2;95,2;879,6;11,4559779941;11,4559779941;3,60193689184;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_267_260428174744
EXP_268;2026-04-28 18:27:17;EXP_267;run_ok;accepted;MIN_SIMILAR_WEEKS_REQUIRED;12;;;;;;;;;;1;1;23;2;2;46;2;2;18;0;0;10;0;0;18;9,52;9,52;3,82434782609;95,2;95,2;879,6;11,4559779941;11,4559779941;3,60193689184;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_268_260428180738
EXP_270;2026-04-29 00:22:50;EXP_268;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.5;;;;;;;;;;3;5;27;6;10;54;3;5;21;1;2;12;2;3;21;3,18666666667;5,32;3,89037037037;95,6;266;1050,4;2,90879252085;4,6531722916;3,50571970282;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_270_260428234535
EXP_271;2026-04-29 00:46:48;EXP_270;run_ok;accepted;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;5;8;32;10;16;64;5;7;23;3;6;17;2;3;24;1,72;2,52;3,02;86;201,6;966,4;1,4078526261;1,35095166556;2,45366846751;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_271_260429002257
EXP_272;2026-04-29 13:03:09;EXP_271;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.6;;;;;;;;;;1;1;25;2;2;50;2;2;18;0;0;11;0;0;21;9,52;9,52;3,44;95,2;95,2;860;11,4559779941;11,4559779941;3,16663022519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_272_260429124009
EXP_273;2026-04-29 13:18:51;EXP_272;run_ok;accepted;TOP_SIMILAR_SPY_WEEKS;20;;;;;;;;;;1;1;25;2;2;50;2;2;19;0;0;14;0;0;17;7,02;7,02;2,96;70,2;70,2;740;8,95597799414;8,95597799414;2,68663022519;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_273_260429130316
EXP_274;2026-04-29 13:31:20;EXP_273;run_ok;accepted;MAX_AVG_PROFILE_DISTANCE;0.17;;;;;;;;;;1;1;23;2;2;46;2;2;19;0;0;13;0;0;14;7,02;7,02;3,30260869565;70,2;70,2;759,6;8,95597799414;8,95597799414;3,08019776141;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_274_260429131858
EXP_275;2026-04-29 13:41:43;EXP_274;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;1;1;22;2;2;44;2;2;15;0;0;17;0;0;12;7,02;7,02;1,72454545455;70,2;70,2;379,4;8,95597799414;8,95597799414;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_275_260429133127
EXP_276;2026-04-29 13:54:25;EXP_274;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;3;;;;;;;;;;1;1;23;3;3;69;3;3;25;0;0;22;0;0;22;7,85333333333;7,85333333333;2,88231884058;117,8;117,8;994,4;9,78931132748;9,78931132748;2,65990790633;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_276_260429134149
EXP_277;2026-04-29 14:11:51;EXP_276;run_ok;accepted;TOP_SIMILAR_SPY_WEEKS;28;;;;;;;;;;1;1;23;3;3;69;3;3;26;0;0;18;0;0;25;7,85333333333;7,85333333333;3,36057971014;117,8;117,8;1159,4;9,78931132748;9,78931132748;3,1381687759;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_277_260429135432
EXP_278;2026-04-29 14:29:17;EXP_277;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.5;;;;;;;;;;3;5;27;9;15;81;4;6;29;2;4;22;3;5;30;2,07555555556;3,18666666667;3,16197530864;93,4;239;1280,6;1,79768140974;2,51983895826;2,77732464109;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_278_260429141157
EXP_279;2026-04-29 14:46:24;EXP_278;run_ok;rejected;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;4;7;31;12;21;93;5;7;30;4;9;30;3;5;33;1,02;1,18666666667;2,34795698925;61,2;124,6;1091,8;1,06448366458;0,0989930741451;1,81944287596;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_279_260429142923
EXP_280;2026-04-29 15:20:44;EXP_278;run_ok;rejected;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;4;7;31;12;21;93;5;7;30;4;9;30;3;5;33;1,02;1,18666666667;2,34795698925;61,2;124,6;1091,8;1,06448366458;0,0989930741451;1,81944287596;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_280_260429144630
EXP_281;2026-04-29 15:39:09;EXP_278;run_ok;accepted;TOP_SIMILAR_SPY_WEEKS;20;;;;;;;;;;3;6;28;9;18;84;4;8;30;2;4;26;3;6;28;2,07555555556;3,46444444444;2,82952380952;93,4;311,8;1188,4;1,79768140974;2,02689907054;2,26964160505;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_281_260429152051
EXP_282;2026-04-29 15:56:55;EXP_281;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;2;;;;;;;;;;3;6;28;6;12;56;3;5;22;1;3;16;2;4;18;2,35333333333;2,35333333333;2,96642857143;70,6;141,2;830,6;2,07545918752;0,915787959427;2,40654636696;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_282_260429153916
EXP_283;2026-04-29 16:13:43;EXP_282;run_ok;rejected;MAX_AVG_PROFILE_DISTANCE;0.22;;;;;;;;;;5;8;32;10;16;64;5;7;24;3;5;19;2;4;21;1,22;1,645;2,504375;61;131,6;801,4;0,907852626097;0,475951665562;1,93804346751;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_283_260429155702
EXP_284;2026-04-29 16:25:51;EXP_282;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;3;5;26;6;10;52;3;3;16;1;3;20;2;4;16;2,35333333333;0,42;1,27;70,6;21;330,2;2,07545918752;-0,719554133115;0,921813040712;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_284_260429161350
EXP_285;2026-04-29 16:43:16;EXP_282;run_ok;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;3;4;23;12;16;92;5;6;30;3;6;38;4;4;24;2,35333333333;1,3325;1,659925;141,2;106,6;763,5653;2,07545918752;-0,198689034718;1,25371779006;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_285_260429162558
EXP_286;2026-04-29 16:58:31;EXP_162;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;1;1;22;2;2;44;2;2;15;0;0;17;0;0;12;7,02;7,02;1,72454545455;70,2;70,2;379,4;8,95597799414;8,95597799414;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_286_260429164323
EXP_288;2026-04-29 19:47:20;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;0;0;20;0;0;80;0;0;22;0;0;29;0;0;29;nan;nan;1,82;nan;nan;728;nan;nan;1,38705531243;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_288_260429192050
EXP_289;2026-04-29 20:10:19;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;0;0;19;0;0;95;0;0;24;0;0;36;0;0;35;nan;nan;1,23999368421;nan;nan;588,9972;nan;nan;0,978806602873;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_289_260429194727
EXP_290;2026-04-29 20:33:05;EXP_162;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;1;1;22;2;2;44;2;2;15;0;0;17;0;0;12;7,02;7,02;1,72454545455;70,2;70,2;379,4;8,95597799414;8,95597799414;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_290_260429201026
EXP_291;2026-04-29 20:45:41;EXP_162;run_ok;rejected;TOP_SIMILAR_SPY_WEEKS;16;;;;;;;;;;1;1;22;2;2;44;2;2;15;0;0;17;0;0;12;7,02;7,02;1,72454545455;70,2;70,2;379,4;8,95597799414;8,95597799414;1,66004035083;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_291_260429203312
EXP_292;2026-04-29 21:06:35;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;4;;;;;;;;;;0;0;20;0;0;80;0;0;22;0;0;29;0;0;29;nan;nan;1,82;nan;nan;728;nan;nan;1,38705531243;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_292_260429204548
EXP_293;2026-04-29 21:27:29;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;0;0;19;0;0;95;0;0;24;0;0;36;0;0;35;nan;nan;1,23999368421;nan;nan;588,9972;nan;nan;0,978806602873;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_293_260429210642
EXP_294;2026-04-29 21:50:13;EXP_162;run_partial_valid;rejected;TOP_CANDIDATES_NEXT_WEEK;5;;;;;;;;;;0;0;19;0;0;95;0;0;24;0;0;36;0;0;35;nan;nan;1,23999368421;nan;nan;588,9972;nan;nan;0,978806602873;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_294_260429212735
EXP_295;2026-04-29 22:20:33;EXP_162;run_partial_valid;rejected;MAX_AVG_PROFILE_DISTANCE;0.15;;;;;;;;;;0;0;21;0;0;42;0;0;16;0;0;10;0;0;16;nan;nan;3,71047619048;nan;nan;779,2;nan;nan;3,34740125188;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_295_260429215020
EXP_296;2026-04-29 22:45:33;EXP_162;run_partial_valid;rejected;MAX_AVG_PROFILE_DISTANCE;0.15;;;;;;;;;;0;0;21;0;0;42;0;0;16;0;0;10;0;0;16;nan;nan;3,71047619048;nan;nan;779,2;nan;nan;3,34740125188;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_296_260429222039
EXP_297;2026-04-29 23:14:26;EXP_162;run_partial_valid;rejected;MAX_AVG_PROFILE_DISTANCE;0.15;;;;;;;;;;0;0;21;0;0;42;0;0;16;0;0;10;0;0;16;nan;nan;3,71047619048;nan;nan;779,2;nan;nan;3,34740125188;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_297_260429224539
EXP_305;2026-04-30 00:02:19;EXP_282;run_ok;rejected;ENABLE_CLOSE_VS_SMA50_FILTER;True;MAX_CLOSE_VS_SMA50_PCT;0.5;;;;;;;;3;5;15;6;10;30;3;5;10;2;2;9;1;3;11;1,35333333333;3,32;2,72;40,6;166;408;1,07545918752;2,6531722916;2,1424702464;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_305_260429234148
EXP_306;2026-04-30 00:25:47;EXP_282;run_ok;accepted;MIN_SPY_CHANNEL_R2;0.47;;;;;;;;;;4;7;29;8;14;58;4;6;23;1;3;16;3;5;19;3,02;2,73428571429;3,03724137931;120,8;191,4;880,8;2,4399882691;1,28975761006;2,44540944099;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_306_260430000226
EXP_307;2026-04-30 00:37:25;EXP_306;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;3;;;;;;;;;;3;6;28;9;18;84;4;8;30;2;4;26;3;6;28;2,07555555556;3,46444444444;2,82952380952;93,4;311,8;1188,4;1,79768140974;2,02689907054;2,26964160505;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_307_260430002553
EXP_308;2026-04-30 00:49:19;EXP_307;run_ok;rejected;MIN_SPY_CHANNEL_R2;0.44;;;;;;;;;;4;7;29;12;21;87;4;8;30;5;7;29;3;6;28;0,186666666667;2,18666666667;2,54298850575;11,2;229,6;1106,2;0,378458267827;1,1831690379;2,05761219943;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_308_260430003732
EXP_332;2026-04-30 01:08:35;EXP_307;run_ok;accepted;TOP_SIMILAR_SPY_WEEKS;28;;;;;;;;;;3;5;27;9;15;81;4;6;29;2;4;22;3;5;30;2,07555555556;3,18666666667;3,16197530864;93,4;239;1280,6;1,79768140974;2,51983895826;2,77732464109;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_332_260430005233
EXP_333;2026-04-30 01:24:42;EXP_332;run_ok;accepted;TOP_CANDIDATES_NEXT_WEEK;2;;;;;;;;;;4;6;28;8;12;56;4;6;22;1;2;12;3;4;22;3,645;5,27;3,93071428571;145,8;316,2;1100,6;3,0649882691;4,46657282864;3,50671455322;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_333_260430010842
EXP_338;2026-04-30 01:39:29;EXP_333;run_ok;rejected;MAX_AVG_PROFILE_DISTANCE;0.19;;;;;;;;;;5;8;32;10;16;64;5;7;23;2;5;16;3;4;25;2,82;3,2075;3,191875;141;256,6;1021,4;2,55830203444;2,06998254577;2,63342618756;C:\Pythons\ML-Trading\Base_Archivos_SPY\runs\multi_agent_runs\EXP_338_260430012525
